PC1,PC2,PC3,PC4,PC5,PC6,PC7
0.9684169472808187,0.9095275282743404,0.7822566529320026,0.16729126610811476,0.01776863772044821,0.0475137187249142,-0.09172265448750679
0.891398023188813,0.8578524259669742,0.7870128235612379,0.4062112202125998,0.15409761038642378,-0.023005286815896576,-0.22600966682929566
0.8923577609859346,0.822290917964151,0.3406749564792177,0.010236547471251845,0.05369627449159836,0.40726271161423383,-0.17592225556392455
0.645709315714237,0.9131583069373447,0.7386538781096562,0.06688736238846434,0.2457824825017581,-0.05327731867451343,-0.5999961485898969
1.0236077521887743,0.9274186846647183,0.5978884379701108,0.1803278323361067,0.046872827806964945,0.2353494171360246,-0.11794602466577785
0.9963785212119189,0.9751457519006106,0.6270426949705762,0.048977632979664905,0.0035942361463818322,0.059849717672366826,-0.16277573928051517
0.739575391814671,0.8731540899004777,1.0441178902877974,0.5329391999880606,0.11940684654991703,-0.2832294332135535,-0.11987960239506647
0.8035965582264668,0.7877453589472658,0.883669586506436,0.49128458159484867,0.24520172855425373,-0.02961421763417978,-0.2668847109767061
1.072914674325011,0.740162461730707,0.17697412815129052,0.02696774977262967,-0.0883769609193505,0.40345625535508045,0.11494486716457726
1.098080533488701,0.9365679082644643,0.49773684231620496,0.06821908177166425,-0.003172529880886591,0.1916744177640514,-0.09127381698192709
-0.04781395277997878,0.6132830645858566,0.9702494861661884,0.33814521322682245,0.3228304183383186,-0.5415587540412554,-0.7039436748608634
1.054300347447601,0.8956235367367744,0.40961540256490386,0.0654549413981128,0.01072432374373864,0.3012487081569759,-0.01676645776322153
1.0145181742936078,0.8024028844380848,0.2685434359522622,-0.016718028285513057,-0.039074228859566136,0.4356560083649754,0.11139452634326284
0.7559835893240529,0.896308111938108,0.8329292320486164,0.272484591241285,0.256488014555356,-0.12472187123147567,-0.4230151661541587
1.0093490536816045,0.8922301169218816,0.4561759433856665,0.22870528459545253,0.08687398298951714,0.332219011413893,-0.036331722377057146
1.0890140042433285,0.7060358574390353,0.12903248480002316,-0.09967017224522373,-0.1721859343696576,0.2602032704034471,0.029905555606648766
0.7452601086010378,0.8645745215713685,0.7984954199223794,0.32036785611033813,0.2653252625226319,-0.09256235546589232,-0.4113090919754881
0.7070163689290045,0.8826499952256117,0.9449723391689543,0.36687210489955174,0.25161674026858355,-0.20156466963731606,-0.3401150848181257
1.0160591622766275,0.9152133142641634,0.5342141569496971,0.20622757758765095,0.12449929693451114,0.2179202986780552,-0.15249719886363985
0.5982018688201404,0.8540436340292623,1.0129233613237978,0.5127429224141549,0.16161620248404993,-0.3737952243579356,-0.1851362591708595
1.1085694497648428,0.8274786935095292,0.2620369637290762,-0.01193906504052143,-0.04055491377141784,0.2549957981337637,-0.036743668384101716
0.9000454708140635,0.969309411902571,0.4719367823561844,0.12519328365743812,0.14028842926347757,0.187454832747051,-0.33780415886539267
1.073759159828141,0.8318698760808577,0.46067175870883426,0.11424076900863209,0.059695847131152495,0.310176503777338,0.05859153597157236
0.9605344843869027,0.8172489870692138,0.35672157519771347,0.07381621150903868,0.10672460467382384,0.3665798631688797,-0.05400113403432658
1.1747603489873597,0.5951208355135089,0.06328478199088566,-0.17918102300170308,-0.21494321422942572,0.2778064071195259,0.2429041662258314
1.0506208157190013,0.8602632196171051,0.4069314065604018,0.19580699206814178,0.052478421673425694,0.32303588365289226,0.09435005247293916
1.0154592406270726,0.8230835703397908,0.22952892693658516,-0.022838045411453324,-0.048158463107650186,0.22078313138968073,-0.01813006305325264
0.8902769354728146,0.9457505489431057,0.6936328463617002,0.3065358993719659,0.20044497901046018,0.009538308087239225,-0.2360691186550823
1.2415067514608638,0.6460025681866145,0.1948663158525464,-0.1695685332535901,-0.14381475626130752,0.2699530657015277,0.28821720206721096
1.0591042295901765,0.5557383006925417,-0.10011174505292819,-0.05359765197572752,-0.15195317872326813,0.4556649188597615,0.24123773973749543
1.1570021442894882,0.5223020242695718,0.08802771408145234,-0.2692644935130061,-0.1599800783098685,0.37478468432658346,0.36180438573604917
0.9952667779370497,0.36769003381720766,-0.18391698994936875,-0.20608699042426865,-0.20347289962827073,0.47159617686199173,0.3632565768238941
1.102337862925506,0.7914379589207029,0.16670960902149204,-0.0062594626787805035,-0.013772180223179959,0.3722823490849609,0.12479614325676007
0.8786410369056086,0.7759650280676657,1.0262079997823648,0.1703890420256799,-0.008268384260097931,-0.0707201192517321,-0.28606347020256706
0.9775368956799005,0.98896568679131,0.4421095452573002,0.1105760662931524,0.11556360041800282,0.21795732850177388,-0.12283715230570769
1.1573511880387706,0.9703986011181296,0.3824727852240984,0.14296881125288838,0.10159104233540896,0.2625425997937776,-0.0008991621093394093
1.1394556365413866,0.6643023843343548,0.090389987638946,-0.10365864670949576,-0.0611035077518352,0.35785702427454247,0.18993749862916195
1.01794431018589,0.9566208852349297,0.5029975619293173,0.2931683467531957,0.18257593428457408,0.14666684237136626,-0.14207719498373023
1.0267899059452532,1.0165056852533718,0.5439002903572279,0.16155684801936482,0.11293042142486144,0.09490195371297287,-0.10814016447013416
1.0315055214512923,0.610868659602982,-0.10085408813325272,-0.026711682318907633,-0.04104605245270129,0.5057176744061029,0.18592533893936833
0.7282097002530313,0.9481991145205833,0.595969681743053,0.0018465922414125817,0.36269046472880784,-0.050857985445987776,-0.5878529200254192
1.0600029599197895,0.8791207058485617,0.09883610842183563,0.16894922650463076,0.024964729356740798,0.2460374917100436,-0.004359914901170651
0.5950828348770766,0.2306648723873428,-0.14931710122296243,0.27979366924383897,-0.7624091564561848,0.030363857616123674,0.4693004797273899
1.0508873814979858,0.8576375691951483,0.2002636609287382,0.004300401654086144,0.06482279796925051,0.2987218646291288,0.03896857280719836
0.9214889190162141,0.9209176220609787,0.126047634809783,0.11254391031260705,0.05570216106025782,0.24513507508733726,-0.12220112192083199
1.0609283825592564,0.7391241398538562,-0.040800676962871665,-0.03634713327247884,-0.08657975907387178,0.2981245004880906,0.1439051995587174
0.9093800550339523,0.9587193941086096,0.34846912539828734,0.2029474885084102,0.22675986807362508,0.13107041659748744,-0.21336338208047761
1.129808438996538,0.5755784846416154,-0.053061418253578,-0.13542196955207386,-0.10163485396245338,0.3444144965899319,0.2962836603045243
1.1536851147680849,0.7512221445056274,0.0560267689409597,0.005553606630203492,-0.018408527024665246,0.2834764328046603,0.18020394870312437
1.0323614282493925,0.8606526110199412,0.7661707910320108,0.073030757914198,-0.15402199422732446,0.10161231157376693,-0.07110556269176932
1.1309618577406813,0.5849001070750494,-0.1719066377712921,-0.20950386664459283,-0.2321201488068803,0.2074685293955513,0.3098389420616042
1.1230792507009466,0.5426647526303681,-0.0985519756334316,-0.15047194688734622,-0.07814371261459672,0.3924861403148163,0.3278132755192021
1.1713782584773202,0.39964693243476124,-0.12642155259239096,-0.2796484619692817,-0.1739564952161163,0.18759953432599918,0.37938349470123767
1.1509482852240074,0.6851783946359491,-0.027263235416421745,-0.06350487135725276,-0.06788838185296042,0.2369318092533898,0.24101120207552035
0.8195960768983136,0.8931002487441876,0.6846167168342835,0.3593309155334741,0.4140587618949118,-0.17446933055040112,-0.3193855753160562
1.0973316842419474,0.7237756205642017,-0.001908701754430335,-0.1134968768612612,-0.1035821920092422,0.15391785001591266,0.24419422813475636
0.9995330622630026,0.8574964836913678,0.06508774278234734,0.02744297961149836,0.050362871507044736,0.18360000831487594,0.008473428848328085
1.1345605904595961,0.8412790565851246,0.11639074982347775,0.05999053091986278,0.07129202128955443,0.22658217743301245,0.16593500060925978
1.0992628945447898,0.6852076999847916,-0.110186148436406,-0.06049877947349466,-0.06848073133030111,0.21398841336721272,0.23578507762040743
1.0816454977171341,0.5327591738592076,-0.22744212842524517,-0.1552673596435306,-0.08649472449916487,0.34371843010278136,0.3341756955240274
1.0576811367235357,0.7902742167943329,-0.06602579344955958,-0.020569147705131616,0.002127963357304664,0.2774180610878744,0.18829836593189492
0.9539474883336082,0.4627009669361401,-0.3409631517309088,-0.13950769491768608,-0.0921733274020182,0.4011296307443559,0.428558248608822
0.8171839433221518,0.8194046647401582,1.023384015600209,0.24733110965757193,0.06329973457618206,-0.07314910731265611,-0.38139239547351095
0.7593004648976821,0.816029369590117,0.9766113021698355,0.3197627148843713,0.10104816330659502,-0.059702962291669624,-0.4785218000463984
0.9678477338455996,0.49153679786776544,-0.3397559316214287,-0.04223384066249303,-0.04070643213880819,0.37765800594914783,0.3799222696239899
1.041861794963695,0.7831502509083921,-0.08397829633394432,-0.0849212737028298,-0.00833178721520318,0.19321117750894992,0.1985136745293207
1.0828957181985666,0.5699481999988265,-0.2465709922288658,-0.04972068440673405,-0.02958161413921703,0.2991914610167423,0.3597972533418445
1.080512148706694,0.5256362079559016,-0.43577328334937127,-0.165292065466263,-0.1934480616470961,0.250610080813743,0.35915760830814075
0.9398551433538486,0.8474565448028606,0.9195414925727727,0.2126346576791089,-0.07091927751926491,0.053405616543942984,-0.09565674070511822
1.03909644362335,0.5118191163851479,-0.39601316365209155,-0.13616482120168164,-0.05059193199722704,0.3520383209518536,0.4159816646484728
0.9618133617744574,0.9302398923846307,0.7894921094545078,0.17800968102440456,-0.02368799254441233,0.21533234420050013,-0.19484612194836248
0.9400791439989213,0.9187101812486935,-0.09888925651011661,0.08427539047023107,0.13235931343264862,0.07777566233599283,-0.01194456426095367
1.1149928506382996,0.6033436607125793,-0.3511857821718067,-0.04022000339190063,-0.04374830962071971,0.19499022665956137,0.38371188397947875
1.0917351133157105,0.7810501066802807,-0.22088029122910502,0.022612122322980075,0.040144783772664165,0.1472356773005292,0.2699773928502359
0.6438218779566353,0.7379357624650473,1.2109256678562839,0.49469142783177705,0.21125549846819613,-0.2424756743626718,-0.43743798641641346
1.0813766993038734,0.5696985428771931,-0.45522272834511235,-0.12467007713598552,-0.07213783171980263,0.19403945939469525,0.4303611317897262
1.0657176301056417,0.9023742260513372,0.7084622973858886,0.2510732591983356,-0.004572115193409039,0.2627804748623212,-0.18712686029818287
1.0436122386679652,0.5811243499680505,-0.43200482526037476,-0.08629089026306985,0.006462487096989581,0.22880837750485986,0.35520013588156896
1.076321779459588,0.6493608162569655,-0.3654426816065968,-0.17071378775256446,-0.050315302396541944,0.07094917035539454,0.40745935645537334
0.7277604959110747,-0.03307636662267356,-0.7689200982109732,-0.42362997376041345,-0.06879539413899782,0.14692295207554085,0.5817373514492544
0.8184171834661021,0.21311683177951932,-0.7117275926828928,-0.10838791012607069,-0.15204916163611254,0.12899255719031844,0.676585044482589
0.4504330617164687,-0.2367084331503812,-0.9049867635055596,-0.2713935294596161,-0.11304339966719837,-0.031172711230808642,0.5441616853964197
0.7119199052786056,-0.2106248750820596,-0.86510403775124,-0.18640714258154292,-0.08415667792973021,-0.039236991902708636,0.6478367075726007
0.12571642207169617,1.0461152721746945,0.08826843762618877,-0.04413759513662306,0.5375988810422361,-0.37398155727273225,-0.28348882198628456
0.12542675758814215,0.7029216651157922,1.136562307435827,0.20911456282183605,0.28056509011850467,-0.39096959334858106,-0.7710471731350313
0.9124152836017484,0.9115924956857786,0.797216426577694,0.16846989498699688,0.06458748805191386,0.1275284803003905,-0.38128606359226813
-0.3534413926263251,0.46869908281868844,1.0210658233809593,-0.25456858591999737,-0.21899766812239008,-0.47455331417305374,0.006887396712096552
-0.4278261721562539,0.3265300820902013,0.9748444301303746,-0.5130010665261864,-0.25225810823455874,-0.40022916318696405,0.24130717206555113
-0.6678007557974701,0.34858576874418495,1.0204228629416332,-0.02815471846366984,-0.029884877223954442,-0.3663190517308327,0.024323117889167287
-0.6568828227850491,0.11776084673595927,0.8941174453667559,-0.060295231201461054,-0.080506816227857,-0.30850389640057224,0.10511229231180731
-0.69469518687966,0.22508546015666867,0.9013649343332631,0.01097299761060034,-0.03573812300425964,-0.2759103893221616,0.042368807592926785
-0.6337357213306012,0.2797496473996446,1.017176049664962,-0.23019933546026375,-0.06341500322024413,-0.3047162075516366,0.18850778903173476
-0.7094620398175953,0.06714460107677449,0.8312773902755,-0.0628671990406578,-0.15221284225646925,-0.25814502873784706,0.20963021380233
-0.6932386319418011,0.11786128083047391,0.8294888086835912,0.1605447464409729,0.09433721979853525,-0.3068628738386792,-0.19653128676561354
-0.18847088749250437,-0.9140139082946023,0.05343488495293265,-0.49376353217485297,-0.00030839235360895494,-0.10516312484574886,-0.3693238487038116
-0.7242487908624156,0.17719453921129785,0.8810350907674782,-0.09328041293834018,-0.19239103122313744,-0.21823588342355268,0.3038885732468499
-0.6780049023875069,0.09891039549201164,0.8290241545205771,0.04301259416403399,-0.00924993622716971,-0.3014795658369938,-0.022579455207789006
-0.7242304139462721,0.0007593941339200475,0.8335862040140418,0.14712349298483676,0.0008895245807560115,-0.3338717504445779,-0.05056279544753113
-0.5829437985205336,0.2731097912360263,0.8949352476196386,-0.43330923856606435,-0.2190617823043715,-0.2976201138802601,0.305683638831851
-0.6808677789612081,0.05481604142969215,0.8654040906266888,-0.16213171104900273,-0.12591874113100768,-0.22925693548555642,0.2560310827647081
-0.761359986585385,-0.23092300534013174,0.7266177448148686,0.013750448082146462,-0.267186731251293,-0.3789824704115938,0.32058299710032145
-0.48408657025116486,-0.16056976499960238,0.7236412684698805,-0.6288892878426566,-0.175613957460036,-0.28409567159295557,0.23794126874367444
-0.7105893034780287,0.20099839046701784,0.8157034756145262,0.025821586648426327,-0.04567031027055578,-0.22140464720824016,0.03539472107654611
-0.6305339611158849,0.11066182774215899,0.8891817152047344,-0.5247263993317269,-0.2903533352802867,-0.11998996869345567,0.602588054042271
-0.6713586107886143,0.18936382039148636,0.9057153505750234,-0.2411725981160593,-0.1194461924000031,-0.188258449027835,0.2677694889865534
-0.7063769501875251,0.2188027309337699,0.8087063965531105,0.061731656655779475,0.02946194795797509,-0.20933756162654113,-0.0771568695300704
-0.714793215462982,-0.03307397070786828,0.8516244880196663,-0.2896415849636329,-0.19553700986890443,-0.18535826758894414,0.448395377341949
-0.5226121794493822,-0.017133242574775984,0.7431228363428602,-0.6323037497443612,-0.31531244281039567,-0.22036638348202467,0.4449050691696803
-0.6468113146315898,0.24891643465817873,0.8807866944421523,-0.32820290752960285,-0.15326906189392536,-0.19544940092801555,0.2895320016834642
-0.6419071527966533,0.2213197528819215,0.9017473652978074,-0.2564648391241363,-0.09271888958234181,-0.17919763624799548,0.21944560367352228
-0.7402194222406029,0.13665620365722364,0.7885768723543609,-0.0987586763563058,-0.06384089218150917,-0.18264808606723484,0.18041304419452175
-0.6171255418169356,0.3066306660485151,0.8484501810645309,-0.3693566917946401,-0.13248501962358356,-0.1963046802330201,0.20765843673258
-0.6945235584916817,0.10783989375314591,0.8121919665287123,0.0017043037020465575,0.059671662227863485,-0.21649379421717244,-0.07725557398501694
-0.6828763032061435,0.0972438745730065,0.8616952949521347,-0.2878363118752088,-0.1167825262270547,-0.14735114787749556,0.3043137550073555
-0.7336243386115593,0.12381602132156164,0.8139453490148423,-0.08812621997068358,-0.1301362974198226,-0.16802988904783175,0.23382896306404055
-0.4195250076603928,-0.8317519915750397,0.17406160313301816,-0.35227336747033755,-0.0666597074395546,0.11861698892916173,-0.08597641230278917
-0.7702619580564347,-0.004660476538441119,0.8089490596407164,-0.06702483395635775,-0.06293756504493028,-0.18204799951393413,0.19159495601313958
-0.6475098215607166,0.38086628443574605,0.8173920220307764,-0.2341077279124688,0.05280214204615518,-0.0689256647234093,-0.037110400000233495
-0.6133354461376862,-0.10574455715243118,0.8610511082438784,-0.45610607138144416,-0.18237574808071697,-0.20086795493344176,0.438718308777556
-0.7910254231174049,-0.2797561883636618,0.7364822571961118,-0.22391940860412932,-0.2519187123703687,-0.11765918871936963,0.46297900210562604
-0.6701359459931797,0.12311502130789502,0.8464162010133737,-0.03636357381682942,0.006119796315587993,-0.28196332216724296,0.00466823847112581
-0.6003789718493983,-0.19473456806421338,0.5408044026110849,-0.5111047273363091,-0.3551115797457276,-0.18520181316576034,0.42124149341295336
-0.7489205465754576,-0.3256085110987963,0.4828874267093719,-0.20766441523148108,-0.44748067663935787,-0.06795551915366911,0.4627649738045245
-0.7746302581869976,0.069667413467142,0.7876659733776208,-0.001203845160244139,-0.07522618160120695,-0.17049535773066912,0.15613210436302483
-0.7071296687617187,-0.12152073469823732,0.7661662058010786,-0.34469438675222025,-0.29558138470314077,-0.2149465927801757,0.5378183766311653
-0.7467439614213921,-0.007809331931194975,0.8060887742429578,-0.04073140440214663,-0.059052225192038225,-0.19831318831324923,0.14712041942757653
-0.6856874963080677,0.12071331782131112,0.7896326656114474,0.09289964740267989,0.09004764177507041,-0.25863552497029774,-0.1701073732362835
-0.7166109046999042,-0.0797037984159442,0.8246964867962004,0.0872799966001106,0.09924237514518737,-0.252668226002161,-0.14693684699573692
-0.6666477727307629,0.09389934948024425,0.8184845255082063,-0.01192483104580632,0.10326070298439764,-0.2014694505072058,-0.15819987609084687
-0.6667744721044176,0.08128765563928039,0.8185692534236704,-0.30514462876234916,-0.11618987711751842,-0.1397973951689102,0.3103550397300778
-0.5112362016296153,-0.6852278579104657,0.17690639371730021,-0.33316774642162506,-0.042201499449127614,0.15610034677751225,-0.1029244475571075
-0.7055392601566196,0.03238275543371092,0.787392546469517,-0.43164837161746916,-0.2607519291513823,0.01696387701776253,0.5848053410588455
-0.8236854127627614,-0.03585217806114637,0.70714013778628,0.3755999339271416,0.0658056161735864,-0.20092114087148935,-0.188635958145703
-0.7300885157127599,0.06385185330858442,0.7663671156567302,-0.0207195395564159,0.04084270912049135,-0.17535387754489065,-0.021172079352930903
-0.5803619707326677,-0.685422376417333,0.2138780704162687,-0.2824677602644936,-0.06365994734910833,0.1975616431533403,-0.01621882043511015
-0.6083353446214385,-0.439346969775161,0.5863902759409647,-0.2407382361459378,-0.30529880989816593,-0.13899423172699307,0.33937883613815994
-0.03671916650386935,-0.9751841276995139,-0.24093396320751367,-0.5354864751658152,-0.1793120964286364,0.1024763538639265,-0.31512528287414504
-0.7646946105897319,-0.0019081701166862475,0.8007877253711865,-0.2825722786658765,-0.2063775480427858,-0.07443815756060645,0.4930644570175816
-0.8391382968454664,-0.05721103289874993,0.6440262601965687,0.2576477534408227,-0.11653298888356882,-0.0640908234980636,0.09560188574356109
-0.7999432276955827,-0.008781159885597292,0.7272567564178163,0.09446054720279501,-0.063104042244078,-0.07737710413442983,0.13271376156079318
-0.6983186718672113,0.13442384830149406,0.0689708158851679,0.19758800546637897,-0.40480483834132136,0.2612310432133328,-0.08895099557142906
-0.8253665977279606,0.01854456082247059,0.7258880195754658,0.1385101035046375,0.02313888134157465,-0.1526728038534158,-0.0022294669041009597
-0.47909958261981167,0.13134706747950464,-0.31690561338046935,0.09989017627300528,-0.4808866958977421,0.44443629484638675,-0.3706774955365982
-0.6857237308750822,0.08221915824185762,0.8133306897426389,-0.35181080748405047,-0.1530424041166743,-0.08618697438940043,0.38541199928299863
-0.7693397909734505,-0.1647447736259677,0.7030092282263052,0.1029303374369743,-0.05765722960668394,-0.07025408976101417,0.10497966590433246
-0.02298411071117599,-0.9692773468745661,-0.22541106671522035,-0.5103950615886491,-0.11168391240092913,0.16004331154875054,-0.34100903413957356
-0.7938931223697252,-0.013176006498813038,0.7963103811696555,0.18123323113652526,-0.012451857885151288,-0.20071681490851281,-0.02001615271193312
-0.8522116145024511,-0.013793029800523762,0.6783164711345273,0.30189739350367445,0.019683337437120266,-0.16585900602570575,-0.07720576527626408
-0.7663805549475563,-0.10189128966789886,0.6531131568177292,-0.0027355631441958665,-0.26135966595743115,-0.06758187792652823,0.29748338581079337
-0.8216957512187198,0.10263435802874482,0.7072570577957705,0.24048377009836105,0.08639712107677952,-0.1881936923071922,-0.13190532507160405
-0.8251243319753057,-0.1322515003933224,0.6605019773703936,-0.1472892154008486,-0.2424541736996654,0.08451789849243523,0.48631979077488496
-0.7917720286001617,0.0041543347154381184,0.6660569138518009,0.004365565293729244,-0.23634293049370456,0.10300021012731245,0.37962692265147735
-0.7545278804445518,-0.23087083000858685,0.5345298789119801,0.15499359423792544,-0.17190862160936524,-0.08047316857252765,0.10639145960851458
-0.822254779403715,0.15118133224769661,0.7266968991568873,0.15231647785432847,0.011780180759108382,-0.11580117394830888,-0.017780432061075158
-0.3379270892644214,-0.9459303350630125,0.026063302443021553,-0.3894087398619305,0.03757633624910849,0.07030005793153225,-0.2355039992969147
-0.8492687845763649,0.07674970205259037,0.6344667820292798,0.3369166799353873,-0.000785247628335727,-0.032948674637099065,-0.0648979228354361
-0.38330375644307535,-0.8381850674900463,0.030299915498127286,-0.36702818159640677,0.050929122538697,0.17599949449545624,-0.24310019759436102
-0.8083028114445829,-0.0846531532583852,0.7034190748679882,-0.03299615829421005,-0.11603860059211064,-0.050759277863184946,0.2626090294225569
-0.22712834230676712,-0.20309489547077186,-0.7351503079476683,0.27356680322974103,0.4890698391217623,-0.6321396460936873,-0.6434382069560284
-0.26064369010848903,-0.19252526458914873,-0.7620710801685144,0.31600730240664326,0.5078963039294229,-0.6643714856359887,-0.6286997364665552
-0.42979010683866337,-0.04526260643016163,-0.54225846566109,0.4853968313830236,0.5248883662533623,-0.4533001493427038,-0.40010821670389535
-0.462180961188931,-0.05406544074475984,-0.5390163027878906,0.5139067006766238,0.5027266381435652,-0.47430613540213573,-0.3813912331276449
-0.3980999150347405,-0.0867648512347693,-0.6562068218811296,0.4873646912931614,0.4255659306618809,-0.5391751364901191,-0.40547225335458603
-0.5038654206394105,-0.04557944082111572,-0.49948330595389245,0.5832258199436171,0.5255385460523889,-0.4433564352967727,-0.3203442317493426
0.006945224459187707,-0.7663309103597103,-0.15763877219873812,-0.6609079726400453,0.016655141344055192,-0.1793816037688759,-0.5367414510661335
-0.6392054069909485,-0.7471426384413203,0.3071887363072755,0.2854643576703225,0.10012740669299536,-0.011846734059567118,-0.15381421383039479
-0.5645689618184825,0.3933100250239415,0.7980524378731567,-0.36765931390538453,0.05363940130639606,-0.15853149502677152,0.09181196311167623
-0.7859873827378231,-0.18329150867094393,0.36664777132409343,0.5869497798364203,0.046071469078391096,-0.27045710885817764,-0.33379930403305286
-0.8748420457027829,-0.24828575164580968,0.28734400091036894,0.46477591805652396,0.08366818461190945,0.05146300570567856,-0.2654277363891031
-0.20996437248267016,-1.00317011596235,-0.18001603496787075,-0.3249895448696692,0.017516436596483373,0.1259207811049127,-0.1709638790427058
-0.08473579084582199,-0.8950235448368598,-0.12658375686500964,-0.35413049868176466,0.0920905144798165,0.14471687310235976,-0.14847914122203082
-0.8274136208923154,-0.006820558637899946,0.4494008271639165,0.5260320980046853,0.10125520284452509,-0.11868646289624213,-0.17387262132907788
0.04688708270689647,-0.9905081018162486,-0.36314436295172803,-0.36041086942054956,-0.12354337312867394,0.04935503048562804,-0.2451958397472887
-0.29751632304124803,-0.889820115006326,-0.11321438483329851,-0.43803476549858383,0.17235260476968373,0.05125479523290013,-0.23583065094219544
-0.580788310299477,0.38665595811241277,0.7811654004346652,-0.3198118018529843,0.1293412172953789,-0.1858709781555125,0.10997356056675324
-0.5367630164822232,-1.0195482186239686,0.03374962696248219,0.013432010110282949,0.3004684590476886,-0.010541643704214707,-0.13901429657117806
-0.783771618749517,-0.7022498953249885,0.2606407127570563,0.15830545967044135,0.2952794588850883,0.2751745557007937,0.043069814402127087
-0.26081609535262784,-0.8812199060303062,-0.10705970860377426,-0.30743090300951803,0.2182483243131428,0.1861849914795201,-0.1615731103815799
-0.3845298855745945,-0.9580748047258125,0.12125978752795158,-0.3010772255046605,0.11933073729588381,0.1202687063593425,-0.156269833013109
-0.20780869533646992,-0.8276577279959783,-0.1168705508252688,-0.43658364349901996,0.15809893967022076,0.031441919278605825,-0.1772535322952106
-0.7742736231774436,0.01997106186503049,0.6254842520292125,0.3772898154616665,0.3867345858335451,-0.3617963587383634,-0.30539434721991365
-0.7536613985900216,-0.24058733907747265,0.22679974680725304,0.6092207870646528,0.18221107242239823,-0.36909391920771667,-0.37489039449622674
-0.9024220889967464,0.12000585606511634,0.15705378862200228,0.4657696043226821,-0.09741412585896814,-0.10543943370027693,0.09583766748545898
